dataset_id	sample_id	signature	score
GSE162694	GSM4957436	CD8 T-cell signature	0.2784470990303156
GSE162694	GSM4957436	Endothelial cells	-0.43325848696111857
GSE162694	GSM4957436	Kupffer cells	-0.16869279637354528
GSE162694	GSM4957436	Macrophages	-0.5788622430848004
GSE162694	GSM4957436	Monocytes	-0.3222117990146821
GSE162694	GSM4957436	NK cells	-0.10162561357066496
GSE162694	GSM4957436	CD14+Monocytes	-0.2462297388155076
GSE162694	GSM4957436	CD16+Monocytes	-0.26370015693252513
GSE162694	GSM4957436	Macrophages C0	-0.42423048858300144
GSE162694	GSM4957436	Macrophages C1	-0.9170766523718648
GSE162694	GSM4957436	Macrophages C2	-0.521047879184302
GSE162694	GSM4957436	Profibrotic Macrophages	-1.0202883389339836
GSE162694	GSM4957442	NASH signature	-0.9087076259503527
GSE162694	GSM4957442	Fibrosis signature	-0.6908245838870685
GSE162694	GSM4957442	NAFL signature	-1.1799441076673
GSE162694	GSM4957442	Liver aging signature	-0.634492357838391
GSE162694	GSM4957442	HSC TGF-beta signature	-0.9434576707301777
GSE162694	GSM4957442	Hepatocytes	1.1363393040937244
GSE162694	GSM4957442	Cholangiocytes	-0.3981447098817193
GSE162694	GSM4957442	B cells	-0.18248417797742664
GSE162694	GSM4957442	CD4 T-cell signature	-0.8977656194858147
GSE162694	GSM4957442	CD8 T-cell signature	-0.7145365256698504
GSE162694	GSM4957442	Endothelial cells	0.03129826392624333
GSE162694	GSM4957442	Kupffer cells	0.05083755503273037
GSE162694	GSM4957442	Macrophages	-0.6457382875239667
GSE162694	GSM4957442	Monocytes	-0.5610949067677713
GSE162694	GSM4957442	NK cells	-0.7709903842862355
GSE162694	GSM4957442	CD14+Monocytes	-0.9192125097901507
GSE162694	GSM4957442	CD16+Monocytes	-0.07889263168510775
GSE162694	GSM4957442	Macrophages C0	-0.5291255937502013
GSE162694	GSM4957442	Macrophages C1	-0.36475761662296907
GSE162694	GSM4957442	Macrophages C2	-0.3525184338687787
GSE162694	GSM4957442	Profibrotic Macrophages	-0.39970529646242564
GSE162694	GSM4957443	NASH signature	-0.6888117381555764
GSE162694	GSM4957443	Fibrosis signature	-0.6243935714748436
GSE162694	GSM4957443	NAFL signature	0.41878578693635576
GSE162694	GSM4957443	Liver aging signature	-1.0175084567374248
GSE162694	GSM4957443	HSC TGF-beta signature	0.23517038712141555
GSE162694	GSM4957443	Hepatocytes	0.7327691046847921
GSE162694	GSM4957443	Cholangiocytes	-0.8026027419030778
GSE162694	GSM4957443	B cells	-0.5921157647035994
GSE162694	GSM4957443	CD4 T-cell signature	-0.646723707075933
GSE162694	GSM4957443	CD8 T-cell signature	-0.562377039759905
GSE162694	GSM4957443	Endothelial cells	-0.027160525205116557
GSE162694	GSM4957443	Kupffer cells	0.08486798135017495
GSE162694	GSM4957443	Macrophages	-0.44261430397590346
GSE162694	GSM4957443	Monocytes	-0.5502889520276458
GSE162694	GSM4957443	NK cells	-0.7880170236038868
GSE162694	GSM4957443	CD14+Monocytes	-0.6373457183123343
GSE162694	GSM4957443	CD16+Monocytes	-0.011111048123143327
GSE162694	GSM4957443	Macrophages C0	-0.6595530009291187
GSE162694	GSM4957443	Macrophages C1	0.01132481217053355
GSE162694	GSM4957443	Macrophages C2	-0.3539170062297443
GSE162694	GSM4957443	Profibrotic Macrophages	-0.6306224832734315
GSE162694	GSM4957445	NASH signature	1.5854835972165409
GSE162694	GSM4957445	Fibrosis signature	1.4088399738638635
GSE162694	GSM4957445	NAFL signature	-2.2069136282972286
GSE162694	GSM4957445	Liver aging signature	0.8601109815274531
GSE162694	GSM4957445	HSC TGF-beta signature	1.3116455698009828
GSE162694	GSM4957445	Hepatocytes	-1.002268518642578
GSE162694	GSM4957445	Cholangiocytes	-0.6533501736013785
GSE162694	GSM4957445	B cells	4.561811927504396
GSE162694	GSM4957445	CD4 T-cell signature	2.849171340848311
GSE162694	GSM4957445	CD8 T-cell signature	2.8419043439816845
GSE162694	GSM4957445	Endothelial cells	1.2252154101325232
GSE162694	GSM4957445	Kupffer cells	0.6771972959410649
GSE162694	GSM4957445	Macrophages	2.044706030192234
GSE162694	GSM4957445	Monocytes	1.1280102885502639
GSE162694	GSM4957445	NK cells	1.540996152088971
GSE162694	GSM4957445	CD14+Monocytes	0.8532151961552299
GSE162694	GSM4957445	CD16+Monocytes	0.9548718132725582
GSE162694	GSM4957445	Macrophages C0	0.7188464925009047
GSE162694	GSM4957445	Macrophages C1	2.866120072101283
GSE162694	GSM4957445	Macrophages C2	1.1182256340327945
GSE162694	GSM4957445	Profibrotic Macrophages	-1.0939553577167733
GSE162694	GSM4957446	NASH signature	0.09436263516479987
GSE162694	GSM4957446	Fibrosis signature	-0.0811324015480018
GSE162694	GSM4957446	NAFL signature	0.5914184406446805
GSE162694	GSM4957446	Liver aging signature	-0.36441024928734544
GSE162694	GSM4957446	HSC TGF-beta signature	-0.3005759605029621
GSE162694	GSM4957446	Hepatocytes	0.42453689406905487
GSE162694	GSM4957446	Cholangiocytes	-0.8362745106454662
GSE162694	GSM4957446	B cells	-0.4391479489772405
GSE162694	GSM4957446	CD4 T-cell signature	-0.6856696044749909
GSE162694	GSM4957446	CD8 T-cell signature	-0.64601476940514
GSE162694	GSM4957446	Endothelial cells	-0.28193255083893276
GSE162694	GSM4957446	Kupffer cells	0.05950123556658878
GSE162694	GSM4957446	Macrophages	0.4147119887327651
GSE162694	GSM4957446	Monocytes	-0.0034709017726574708
GSE162694	GSM4957446	NK cells	-0.45521933721336094
GSE162694	GSM4957446	CD14+Monocytes	0.162735725508757
GSE162694	GSM4957446	CD16+Monocytes	-0.7809586981448757
GSE162694	GSM4957446	Macrophages C0	-0.47370443774858856
GSE162694	GSM4957446	Macrophages C1	0.127072067629111
GSE162694	GSM4957446	Macrophages C2	0.36155350692760135
GSE162694	GSM4957446	Profibrotic Macrophages	-0.024919079166114456
GSE162694	GSM4957447	NASH signature	-0.6256682854445171
GSE162694	GSM4957447	Fibrosis signature	-0.6095648451489735
GSE162694	GSM4957447	NAFL signature	0.39613077553133413
GSE162694	GSM4957447	Liver aging signature	-0.10780619862571052
GSE162694	GSM4957447	HSC TGF-beta signature	-0.3013208703673115
GSE162694	GSM4957447	Hepatocytes	0.13505284140223742
GSE162694	GSM4957447	Cholangiocytes	-0.5666690272330119
GSE162694	GSM4957447	B cells	-0.982160571100234
GSE162694	GSM4957447	CD4 T-cell signature	-0.7098193615628788
GSE162694	GSM4957447	CD8 T-cell signature	-0.36883616587005247
GSE162694	GSM4957447	Endothelial cells	-0.5402218212097879
GSE162694	GSM4957447	Kupffer cells	0.30439642615753076
GSE162694	GSM4957447	Macrophages	-0.2802321010418809
GSE162694	GSM4957447	Monocytes	-0.14771822492933095
GSE162694	GSM4957447	NK cells	-0.4569705655906846
GSE162694	GSM4957447	CD14+Monocytes	-0.4793720479371839
GSE162694	GSM4957447	CD16+Monocytes	-0.8288340336277629
GSE162694	GSM4957447	Macrophages C0	-1.0335880311314436
GSE162694	GSM4957447	Macrophages C1	-0.6214771966138549
GSE162694	GSM4957447	Macrophages C2	-0.33829179110805474
GSE162694	GSM4957447	Profibrotic Macrophages	-1.2975824010035346
GSE162694	GSM4957448	NASH signature	0.6365157358069446
GSE162694	GSM4957448	Fibrosis signature	0.7945043410081833
GSE162694	GSM4957448	NAFL signature	-0.0823592756738163
GSE162694	GSM4957448	Liver aging signature	0.3747488874198724
GSE162694	GSM4957448	HSC TGF-beta signature	0.03835808207984478
GSE162694	GSM4957448	Hepatocytes	0.020600054944127116
GSE162694	GSM4957448	Cholangiocytes	0.4229124566704501
GSE162694	GSM4957448	B cells	1.739605665389988
GSE162694	GSM4957448	CD4 T-cell signature	1.4840184973392565
GSE162694	GSM4957448	CD8 T-cell signature	1.3552640145123247
GSE162694	GSM4957448	Endothelial cells	0.455194544479297
GSE162694	GSM4957448	Kupffer cells	0.2742042011565713
GSE162694	GSM4957448	Macrophages	0.7914924312726906
GSE162694	GSM4957448	Monocytes	0.6206816273197945
GSE162694	GSM4957448	NK cells	0.33987412854231075
GSE162694	GSM4957448	CD14+Monocytes	0.413770316355383
GSE162694	GSM4957448	CD16+Monocytes	0.5318026737811123
GSE162694	GSM4957448	Macrophages C0	-0.028654441933522876
GSE162694	GSM4957448	Macrophages C1	0.8702211484375285
GSE162694	GSM4957448	Macrophages C2	0.7768963960934046
GSE162694	GSM4957448	Profibrotic Macrophages	0.5068583186428829
GSE162694	GSM4957449	NASH signature	-1.3433202694088404
GSE162694	GSM4957449	Fibrosis signature	-1.3260755304891239
GSE162694	GSM4957449	NAFL signature	0.5717408654659013
GSE162694	GSM4957449	Liver aging signature	-0.8434403724265077
GSE162694	GSM4957449	HSC TGF-beta signature	-0.8634857769376796
GSE162694	GSM4957449	Hepatocytes	1.1367253495365957
GSE162694	GSM4957449	Cholangiocytes	-0.8313217825779259
GSE162694	GSM4957449	B cells	-1.6171187647414762
GSE162694	GSM4957449	CD4 T-cell signature	-1.286022790727931
GSE162694	GSM4957449	CD8 T-cell signature	-1.2167092246288262
GSE162694	GSM4957449	Endothelial cells	-0.8667118710635792
GSE162694	GSM4957449	Kupffer cells	-0.09730055561199204
GSE162694	GSM4957449	Macrophages	-1.1739612317737353
GSE162694	GSM4957449	Monocytes	-0.8759163048931713
GSE162694	GSM4957449	NK cells	-0.931390542162806
GSE162694	GSM4957449	CD14+Monocytes	-1.0007865521149117
GSE162694	GSM4957449	CD16+Monocytes	-0.7834616707018179
GSE162694	GSM4957449	Macrophages C0	-1.2773201271277808
GSE162694	GSM4957449	Macrophages C1	-1.4805580326152712
GSE162694	GSM4957449	Macrophages C2	-0.9970771640905154
GSE162694	GSM4957449	Profibrotic Macrophages	-0.8924688407088672
GSE162694	GSM4957450	NASH signature	-0.6286163926557868
GSE162694	GSM4957450	Fibrosis signature	-0.6221960723257782
GSE162694	GSM4957450	NAFL signature	0.38739769854553036
GSE162694	GSM4957450	Liver aging signature	0.42171891326319166
GSE162694	GSM4957450	HSC TGF-beta signature	-0.9235060769824781
GSE162694	GSM4957450	Hepatocytes	0.9004108846477434
GSE162694	GSM4957450	Cholangiocytes	-0.2838892119602247
GSE162694	GSM4957450	B cells	-0.22088110295331143
GSE162694	GSM4957450	CD4 T-cell signature	-0.4568457754074797
GSE162694	GSM4957450	CD8 T-cell signature	-0.13760124316034666
GSE162694	GSM4957450	Endothelial cells	-0.33275029563636366
GSE162694	GSM4957450	Kupffer cells	0.7828989219726294
GSE162694	GSM4957450	Macrophages	-0.24117033073640884
GSE162694	GSM4957450	Monocytes	-0.1230533242812473
GSE162694	GSM4957450	NK cells	-0.34148020934936973
GSE162694	GSM4957450	CD14+Monocytes	-0.6230145463510903
GSE162694	GSM4957450	CD16+Monocytes	-0.5938958762059299
GSE162694	GSM4957450	Macrophages C0	-0.20421274272192333
GSE162694	GSM4957450	Macrophages C1	-0.5354924394147446
GSE162694	GSM4957450	Macrophages C2	-0.20447098178626721
GSE162694	GSM4957450	Profibrotic Macrophages	-0.6327929927798633
GSE162694	GSM4957451	NASH signature	0.24215094474726362
GSE162694	GSM4957451	Fibrosis signature	0.45320734364419696
GSE162694	GSM4957451	NAFL signature	0.3718965308706155
GSE162694	GSM4957451	Liver aging signature	0.23624072990388034
GSE162694	GSM4957451	HSC TGF-beta signature	0.19207169094999788
GSE162694	GSM4957451	Hepatocytes	0.41743694572747647
GSE162694	GSM4957451	Cholangiocytes	-0.2020410603261763
GSE162694	GSM4957451	B cells	-0.5361919630912431
GSE162694	GSM4957451	CD4 T-cell signature	-0.49722158429127966
GSE162694	GSM4957451	CD8 T-cell signature	-0.4246899085746847
GSE162694	GSM4957451	Endothelial cells	-0.2729001696769238
GSE162694	GSM4957451	Kupffer cells	-0.048040716661102385
GSE162694	GSM4957451	Macrophages	-0.04557706746395969
GSE162694	GSM4957451	Monocytes	-0.4046776515851129
GSE162694	GSM4957451	NK cells	-0.792845097760239
GSE162694	GSM4957451	CD14+Monocytes	-0.3750514328766722
GSE162694	GSM4957451	CD16+Monocytes	-0.4612943427425701
GSE162694	GSM4957451	Macrophages C0	-0.4970992220659102
GSE162694	GSM4957451	Macrophages C1	-0.29584386684211056
GSE162694	GSM4957451	Macrophages C2	-0.35255322940746836
GSE162694	GSM4957451	Profibrotic Macrophages	-0.49962370109315407
GSE162694	GSM4957452	NASH signature	-0.8351929412074302
GSE162694	GSM4957452	Fibrosis signature	-0.6803316260110231
GSE162694	GSM4957452	NAFL signature	-0.44576854567847213
GSE162694	GSM4957452	Liver aging signature	-1.4317025526107279
GSE162694	GSM4957452	HSC TGF-beta signature	-1.1263405483940991
GSE162694	GSM4957452	Hepatocytes	-0.013425793126992401
GSE162694	GSM4957452	Cholangiocytes	-0.35358550932600813
GSE162694	GSM4957452	B cells	-0.15762443892726427
GSE162694	GSM4957452	CD4 T-cell signature	-0.7962910384064142
GSE162694	GSM4957452	CD8 T-cell signature	-1.1456152183755046
GSE162694	GSM4957452	Endothelial cells	-0.509956129760113
GSE162694	GSM4957452	Kupffer cells	-1.2472109109370548
GSE162694	GSM4957452	Macrophages	-1.2411266696537646
GSE162694	GSM4957452	Monocytes	-0.7243977857146754
GSE162694	GSM4957452	NK cells	-1.3827058172804603
GSE162694	GSM4957452	CD14+Monocytes	0.1759772064861586
GSE162694	GSM4957452	CD16+Monocytes	-0.8753092794472905
GSE162694	GSM4957452	Macrophages C0	-0.3249874637960484
GSE162694	GSM4957452	Macrophages C1	-1.1228370547302984
GSE162694	GSM4957452	Macrophages C2	-1.2653271718905748
GSE162694	GSM4957452	Profibrotic Macrophages	-0.3078838856615145
GSE162694	GSM4957454	NASH signature	0.5621308225718192
GSE162694	GSM4957454	Fibrosis signature	0.5343308853529093
GSE162694	GSM4957454	NAFL signature	0.700758925132194
GSE162694	GSM4957454	Liver aging signature	-0.6061730986765466
GSE162694	GSM4957454	HSC TGF-beta signature	-0.08372537406549994
GSE162694	GSM4957454	Hepatocytes	-2.093915075722925
GSE162694	GSM4957454	Cholangiocytes	-0.4577518154089507
GSE162694	GSM4957454	B cells	1.2604081436814614
GSE162694	GSM4957454	CD4 T-cell signature	1.2721459381556166
GSE162694	GSM4957454	CD8 T-cell signature	1.327097137974274
GSE162694	GSM4957454	Endothelial cells	-0.6241747655525075
GSE162694	GSM4957454	Kupffer cells	-1.2282747512311707
GSE162694	GSM4957454	Macrophages	0.2698583762170102
GSE162694	GSM4957454	Monocytes	0.6700056241855225
GSE162694	GSM4957454	NK cells	2.5298559382503845
GSE162694	GSM4957454	CD14+Monocytes	1.077263143890179
GSE162694	GSM4957454	CD16+Monocytes	0.015954116778756272
GSE162694	GSM4957454	Macrophages C0	-0.057200548443990036
GSE162694	GSM4957454	Macrophages C1	0.47354897896940124
GSE162694	GSM4957454	Macrophages C2	-0.09617998265704047
GSE162694	GSM4957454	Profibrotic Macrophages	-0.8311342775733865
GSE162694	GSM4957455	NASH signature	-0.181304120259013
GSE162694	GSM4957455	Fibrosis signature	-0.387117299332581
GSE162694	GSM4957455	NAFL signature	0.2086420906663569
GSE162694	GSM4957455	Liver aging signature	1.0083726632079493
GSE162694	GSM4957455	HSC TGF-beta signature	-0.18735333087373313
GSE162694	GSM4957455	Hepatocytes	0.8684768815427949
GSE162694	GSM4957455	Cholangiocytes	-0.7923040193080052
GSE162694	GSM4957455	B cells	-0.39794420684196774
GSE162694	GSM4957455	CD4 T-cell signature	0.1709062351227391
GSE162694	GSM4957455	CD8 T-cell signature	0.45804209019909276
GSE162694	GSM4957455	Endothelial cells	0.3248328625031854
GSE162694	GSM4957455	Kupffer cells	0.699203620044551
GSE162694	GSM4957455	Macrophages	0.26660994583128855
GSE162694	GSM4957455	Monocytes	0.2736684284178903
GSE162694	GSM4957455	NK cells	0.702094203316813
GSE162694	GSM4957455	CD14+Monocytes	-0.7256481725951561
GSE162694	GSM4957455	CD16+Monocytes	0.5787706131496407
GSE162694	GSM4957455	Macrophages C0	-0.25608009481581234
GSE162694	GSM4957455	Macrophages C1	0.32239416680749244
GSE162694	GSM4957455	Macrophages C2	0.6039452869947172
GSE162694	GSM4957455	Profibrotic Macrophages	0.8986268957333547
GSE162694	GSM4957457	NASH signature	-0.5389692479829747
GSE162694	GSM4957457	Fibrosis signature	-0.9596219317978024
GSE162694	GSM4957457	NAFL signature	-1.8093971580955917
GSE162694	GSM4957457	Liver aging signature	-1.7790983103801616
GSE162694	GSM4957457	HSC TGF-beta signature	-1.3378061653510882
GSE162694	GSM4957457	Hepatocytes	0.1476482533979325
GSE162694	GSM4957457	Cholangiocytes	-1.4395171662566653
GSE162694	GSM4957457	B cells	-0.9875147839150314
GSE162694	GSM4957457	CD4 T-cell signature	-0.6555961205594635
GSE162694	GSM4957457	CD8 T-cell signature	-0.5969409983896307
GSE162694	GSM4957457	Endothelial cells	-1.5104181030832151
GSE162694	GSM4957457	Kupffer cells	-1.5562918257478835
GSE162694	GSM4957457	Macrophages	-1.1464346555524638
GSE162694	GSM4957457	Monocytes	-1.255192653654374
GSE162694	GSM4957457	NK cells	-0.8938745136831711
GSE162694	GSM4957457	CD14+Monocytes	-1.1702034337920035
GSE162694	GSM4957457	CD16+Monocytes	-1.7089511706179792
GSE162694	GSM4957457	Macrophages C0	-1.5472112330905676
GSE162694	GSM4957457	Macrophages C1	-1.1826057892363613
GSE162694	GSM4957457	Macrophages C2	-0.8378042626631033
GSE162694	GSM4957457	Profibrotic Macrophages	-0.9018939172133856
GSE162694	GSM4957458	NASH signature	-0.20465102571676147
GSE162694	GSM4957458	Fibrosis signature	-0.2876888393451895
GSE162694	GSM4957458	NAFL signature	1.4589572729879852
GSE162694	GSM4957458	Liver aging signature	0.10089401284854976
GSE162694	GSM4957458	HSC TGF-beta signature	0.08176651843077037
GSE162694	GSM4957458	Hepatocytes	-0.7087527334706321
GSE162694	GSM4957458	Cholangiocytes	-1.5831606023781104
GSE162694	GSM4957458	B cells	0.20053687867761896
GSE162694	GSM4957458	CD4 T-cell signature	0.34501940678610993
GSE162694	GSM4957458	CD8 T-cell signature	0.49250691983738176
GSE162694	GSM4957458	Endothelial cells	-0.18670115693640893
GSE162694	GSM4957458	Kupffer cells	0.7559057585463056
GSE162694	GSM4957458	Macrophages	0.3239946821114857
GSE162694	GSM4957458	Monocytes	1.0238103429442533
GSE162694	GSM4957458	NK cells	1.4276268771122305
GSE162694	GSM4957458	CD14+Monocytes	0.6705684869290824
GSE162694	GSM4957458	CD16+Monocytes	1.4579246472530658
GSE162694	GSM4957458	Macrophages C0	0.6647895870222492
GSE162694	GSM4957458	Macrophages C1	0.1659253385154929
GSE162694	GSM4957458	Macrophages C2	-0.5834156915983305
GSE162694	GSM4957458	Profibrotic Macrophages	-0.09011775000346572
GSE162694	GSM4957459	NASH signature	-1.2888038263536459
GSE162694	GSM4957459	Fibrosis signature	-1.332497238294404
GSE162694	GSM4957459	NAFL signature	-0.20275380684782887
GSE162694	GSM4957459	Liver aging signature	-0.6731266793182277
GSE162694	GSM4957459	HSC TGF-beta signature	-0.7510373351430458
GSE162694	GSM4957459	Hepatocytes	1.1680704668777797
GSE162694	GSM4957459	Cholangiocytes	-1.0639244475747753
GSE162694	GSM4957459	B cells	-1.1633537508754281
GSE162694	GSM4957459	CD4 T-cell signature	-1.366362767560066
GSE162694	GSM4957459	CD8 T-cell signature	-1.485250648365803
GSE162694	GSM4957459	Endothelial cells	-0.09181252518004546
GSE162694	GSM4957459	Kupffer cells	1.1049136737611103
GSE162694	GSM4957459	Macrophages	-0.30873486497772207
GSE162694	GSM4957459	Monocytes	-0.053286703270192005
GSE162694	GSM4957459	NK cells	-1.0246888610050384
GSE162694	GSM4957459	CD14+Monocytes	0.052142631268609574
GSE162694	GSM4957459	CD16+Monocytes	-1.2500055436498878
GSE162694	GSM4957459	Macrophages C0	-0.8951117718227657
GSE162694	GSM4957459	Macrophages C1	-0.9158694348889187
GSE162694	GSM4957459	Macrophages C2	-0.749737964735175
GSE162694	GSM4957459	Profibrotic Macrophages	-1.46992931267246
GSE162694	GSM4957460	NASH signature	-0.13669300746006607
GSE162694	GSM4957460	Fibrosis signature	-0.2171406239598586
GSE162694	GSM4957460	NAFL signature	-1.2122404691957294
GSE162694	GSM4957460	Liver aging signature	0.13694109457869624
GSE162694	GSM4957460	HSC TGF-beta signature	-0.18916285415028541
GSE162694	GSM4957460	Hepatocytes	0.9302521836830135
GSE162694	GSM4957460	Cholangiocytes	-0.35380748500918124
GSE162694	GSM4957460	B cells	-0.12685213787397095
GSE162694	GSM4957460	CD4 T-cell signature	-0.02355138217185984
GSE162694	GSM4957460	CD8 T-cell signature	0.023167032681151105
GSE162694	GSM4957460	Endothelial cells	-0.8143177208970119
GSE162694	GSM4957460	Kupffer cells	-0.6444041462510287
GSE162694	GSM4957460	Macrophages	-0.7154499873726089
GSE162694	GSM4957460	Monocytes	-0.3065092786865454
GSE162694	GSM4957460	NK cells	-0.2881406119496747
GSE162694	GSM4957460	CD14+Monocytes	-0.16098184668442644
GSE162694	GSM4957460	CD16+Monocytes	-0.3604977218085609
GSE162694	GSM4957460	Macrophages C0	0.13339974598836837
GSE162694	GSM4957460	Macrophages C1	-1.0923146508560977
GSE162694	GSM4957460	Macrophages C2	-0.40437266968173036
GSE162694	GSM4957460	Profibrotic Macrophages	-0.20551329378772928
GSE162694	GSM4957461	NASH signature	0.1969524292361499
GSE162694	GSM4957461	Fibrosis signature	0.21762112829311336
GSE162694	GSM4957461	NAFL signature	0.2130678230152635
GSE162694	GSM4957461	Liver aging signature	-0.797699318469849
GSE162694	GSM4957461	HSC TGF-beta signature	0.8786497728821382
GSE162694	GSM4957461	Hepatocytes	-0.22901597956815709
GSE162694	GSM4957461	Cholangiocytes	0.6246123939762478
GSE162694	GSM4957461	B cells	0.7999541506998985
GSE162694	GSM4957461	CD4 T-cell signature	0.935809502318046
GSE162694	GSM4957461	CD8 T-cell signature	0.6070571614212996
GSE162694	GSM4957461	Endothelial cells	0.13115569019778747
GSE162694	GSM4957461	Kupffer cells	-1.0509577260427974
GSE162694	GSM4957461	Macrophages	0.025538138706277125
GSE162694	GSM4957461	Monocytes	-0.4566537681618084
GSE162694	GSM4957461	NK cells	0.11631412513652503
GSE162694	GSM4957461	CD14+Monocytes	-0.0985139364281455
GSE162694	GSM4957461	CD16+Monocytes	0.5034777336180751
GSE162694	GSM4957461	Macrophages C0	0.3135460498026973
GSE162694	GSM4957461	Macrophages C1	0.5216724442683033
GSE162694	GSM4957461	Macrophages C2	-0.3903906707207164
GSE162694	GSM4957461	Profibrotic Macrophages	-0.17969774154717447
GSE162694	GSM4957462	NASH signature	-0.6126165249426245
GSE162694	GSM4957462	Fibrosis signature	-0.8619482535206988
GSE162694	GSM4957462	NAFL signature	-1.4808556589799697
GSE162694	GSM4957462	Liver aging signature	-0.7055848620813384
GSE162694	GSM4957462	HSC TGF-beta signature	-1.4996471848606283
GSE162694	GSM4957462	Hepatocytes	1.6361587505142103
GSE162694	GSM4957462	Cholangiocytes	-1.1971444190292142
GSE162694	GSM4957462	B cells	-0.2678661345824991
GSE162694	GSM4957462	CD4 T-cell signature	-0.4107450017200501
GSE162694	GSM4957462	CD8 T-cell signature	-0.24766055099477263
GSE162694	GSM4957462	Endothelial cells	-0.2542704196967793
GSE162694	GSM4957462	Kupffer cells	0.3021100703542758
GSE162694	GSM4957462	Macrophages	-0.1401590197291601
GSE162694	GSM4957462	Monocytes	-0.15845164862419012
GSE162694	GSM4957462	NK cells	0.041391053455046456
GSE162694	GSM4957462	CD14+Monocytes	0.34088512169551155
GSE162694	GSM4957462	CD16+Monocytes	-1.0642248630880176
GSE162694	GSM4957462	Macrophages C0	-0.4376345517179107
GSE162694	GSM4957462	Macrophages C1	-0.2984974402903139
GSE162694	GSM4957462	Macrophages C2	-0.6957512376009044
GSE162694	GSM4957462	Profibrotic Macrophages	-0.957407597533698
GSE135251	GSM3998167	NASH signature	-0.5814502900489213
GSE135251	GSM3998167	Fibrosis signature	-0.5169224155148552
GSE135251	GSM3998167	NAFL signature	0.4234604162128207
GSE135251	GSM3998167	Liver aging signature	-0.6923928033474407
GSE135251	GSM3998167	HSC TGF-beta signature	0.026129426642126533
GSE135251	GSM3998167	Hepatocytes	0.7515621131981755
GSE135251	GSM3998167	Cholangiocytes	0.018327992313809088
GSE135251	GSM3998167	B cells	-0.9233713813402823
GSE135251	GSM3998167	CD4 T-cell signature	-0.1743255860440963
GSE135251	GSM3998167	CD8 T-cell signature	-0.09861534186739462
GSE135251	GSM3998167	Endothelial cells	-1.3972157856874954
GSE135251	GSM3998167	Kupffer cells	-1.110315662013258
GSE135251	GSM3998167	Macrophages	-0.5387019015988136
GSE135251	GSM3998167	Monocytes	-0.8072506152961771
GSE135251	GSM3998167	NK cells	-0.46496751472920556
GSE135251	GSM3998167	CD14+Monocytes	-0.3467496837424253
GSE135251	GSM3998167	CD16+Monocytes	-0.7124256122766518
GSE135251	GSM3998167	Macrophages C0	0.017095628080979038
GSE135251	GSM3998167	Macrophages C1	-0.6950360167653524
GSE135251	GSM3998167	Macrophages C2	-0.8125621135983708
GSE135251	GSM3998167	Profibrotic Macrophages	-0.41336579590947636
GSE135251	GSM3998168	NASH signature	1.2640531410030686
GSE135251	GSM3998168	Fibrosis signature	1.4071983129444325
GSE135251	GSM3998168	NAFL signature	0.4115202465284549
GSE135251	GSM3998168	Liver aging signature	0.5496027532762294
GSE135251	GSM3998168	HSC TGF-beta signature	1.1480952770181776
GSE135251	GSM3998168	Hepatocytes	-0.20737069929098575
GSE135251	GSM3998168	Cholangiocytes	1.454446984057317
GSE135251	GSM3998168	B cells	1.492771153262499
GSE135251	GSM3998168	CD4 T-cell signature	1.2834009298884839
GSE135251	GSM3998168	CD8 T-cell signature	1.1755598705494132
GSE135251	GSM3998168	Endothelial cells	-0.2835682711389847
GSE135251	GSM3998168	Kupffer cells	-0.5888523441081044
GSE135251	GSM3998168	Macrophages	0.46900108994795664
GSE135251	GSM3998168	Monocytes	0.5594256544584262
GSE135251	GSM3998168	NK cells	1.0760784043893996
GSE135251	GSM3998168	CD14+Monocytes	1.1326488327219801
GSE135251	GSM3998168	CD16+Monocytes	0.6571215785748958
GSE135251	GSM3998168	Macrophages C0	0.7907334657976756
GSE135251	GSM3998168	Macrophages C1	0.6486707805853058
GSE135251	GSM3998168	Macrophages C2	0.3785188091907522
GSE135251	GSM3998168	Profibrotic Macrophages	-0.6350914175677596
GSE135251	GSM3998169	NASH signature	1.065194201334432
GSE135251	GSM3998169	Fibrosis signature	0.9528596653707081
GSE135251	GSM3998169	NAFL signature	0.5363030193447835
GSE135251	GSM3998169	Liver aging signature	0.8973222829174564
GSE135251	GSM3998169	HSC TGF-beta signature	0.8333731308716867
GSE135251	GSM3998169	Hepatocytes	0.03195320818255264
GSE135251	GSM3998169	Cholangiocytes	1.3188478446214533
GSE135251	GSM3998169	B cells	0.6372185281250935
GSE135251	GSM3998169	CD4 T-cell signature	0.9632834863332995
GSE135251	GSM3998169	CD8 T-cell signature	1.2066922076659765
GSE135251	GSM3998169	Endothelial cells	-0.2696032842520657
GSE135251	GSM3998169	Kupffer cells	-0.01886680098520486
GSE135251	GSM3998169	Macrophages	1.730140013932697
GSE135251	GSM3998169	Monocytes	1.0509909484175557
GSE135251	GSM3998169	NK cells	1.2786367890962322
GSE135251	GSM3998169	CD14+Monocytes	1.0654100575712626
GSE135251	GSM3998169	CD16+Monocytes	0.4709515581827479
GSE135251	GSM3998169	Macrophages C0	1.8425769382386559
GSE135251	GSM3998169	Macrophages C1	1.6727291443572856
GSE135251	GSM3998169	Macrophages C2	1.7150946065205257
GSE135251	GSM3998169	Profibrotic Macrophages	2.3519091187559593
GSE135251	GSM3998170	NASH signature	0.6455974142270507
