dataset_id	sample_id	endotype_1	endotype_2	endotype_3
GSE130970	GSM3758060	0.1593750687336784	0.4533536251415616	0.33980309173435064
GSE130970	GSM3758061	0.10735233502596564	0.3692936144324316	0.37361327895496915
GSE130970	GSM3758062	0.4009324260244114	0.6170400031265374	0.5867955443324567
GSE130970	GSM3758063	0.6963402452965046	0.8568015590788051	0.7655135863999134
GSE130970	GSM3758064	-0.2558946785302239	0.03700558997553316	0.17361337647543568
GSE130970	GSM3758065	0.44631151782220074	0.3475407905297988	0.1678375419267207
GSE130970	GSM3758066	-1.4012507648419934	-1.0169879942732307	-0.9554980512102874
GSE130970	GSM3758067	0.5388640906663935	0.9718103719082098	1.3163148178481494
GSE130970	GSM3758068	0.015004369539860476	-0.07499605319391904	-0.06871239853033272
GSE130970	GSM3758069	-0.785485388919504	-0.23458873987928644	-0.7852628998150354
GSE130970	GSM3758070	-0.4306270053830331	-0.020448364822382128	-0.07438351386993267
GSE130970	GSM3758071	-0.6278931957329115	-0.12026067745786312	0.10902601667801219
GSE130970	GSM3758072	0.7610056661157266	-0.03095887642339125	0.15709671267574926
GSE130970	GSM3758073	0.8026408173951243	1.2586572496658446	1.2076983641254406
GSE130970	GSM3758074	0.9922052094794673	1.1656219475035485	1.0401773554900846
GSE130970	GSM3758075	-0.4514457530145965	0.6182599595350978	0.6929300794055054
GSE130970	GSM3758076	-4.1935463185069555	-3.97320043771826	-3.329362048144528
GSE130970	GSM3758077	-0.3846548620082946	-0.2552638827201346	0.03797707590434378
GSE130970	GSM3758078	0.15859067728894494	0.5118844530402885	0.45318935099315155
GSE130970	GSM3758079	-0.20027480387861005	-0.9986083342487327	-0.6222167769537543
GSE130970	GSM3758080	0.7976663584210154	0.682457147491288	0.5524096589351062
GSE130970	GSM3758081	0.1358854028110174	0.3082566972511422	0.6002421823968442
GSE130970	GSM3758082	-0.07914694044010488	0.47692562737168437	0.3768521861869725
GSE162694	GSM4957321	-0.09238623697354433	0.7469074792594222	0.7263237925732074
